Direction;Year;Date;Weekday;Country;Commodity;Transport_Mode;Measure;Value;Cumulative
Exports;2015;1/2/2015;Friday;United Kingdom;All;All;$;1000000;3000000
Exports;2015;1/3/2015;Saturday;United Kingdom;All;All;$;3000000;6000000
Exports;2015;1/4/2015;Sunday;United Kingdom;All;All;$;3000000;9000000
Exports;2015;1/5/2015;Monday;United Kingdom;All;All;$;6000000;15000000
Exports;2015;1/6/2015;Tuesday;United Kingdom;All;All;$;4000000;19000000
Exports;2015;1/7/2015;Wednesday;United Kingdom;All;All;$;3000000;21000000
Exports;2015;1/8/2015;Thursday;United Kingdom;All;All;$;2000000;23000000
Exports;2015;1/9/2015;Friday;United Kingdom;All;All;$;2000000;25000000
Exports;2015;1/10/2015;Saturday;United Kingdom;All;All;$;1000000;26000000
Exports;2015;1/11/2015;Sunday;United Kingdom;All;All;$;3000000;29000000
Exports;2015;1/12/2015;Monday;United Kingdom;All;All;$;10000000;38000000
Exports;2015;1/13/2015;Tuesday;United Kingdom;All;All;$;1000000;39000000
Exports;2015;1/14/2015;Wednesday;United Kingdom;All;All;$;5000000;44000000
Exports;2015;1/15/2015;Thursday;United Kingdom;All;All;$;5000000;49000000
Exports;2015;1/16/2015;Friday;United Kingdom;All;All;$;4000000;52000000
Exports;2015;1/17/2015;Saturday;United Kingdom;All;All;$;2000000;55000000
Exports;2015;1/18/2015;Sunday;United Kingdom;All;All;$;3000000;58000000
Exports;2015;1/19/2015;Monday;United Kingdom;All;All;$;12000000;70000000
Exports;2015;1/20/2015;Tuesday;United Kingdom;All;All;$;1000000;71000000
Exports;2015;1/21/2015;Wednesday;United Kingdom;All;All;$;6000000;77000000
Exports;2015;1/22/2015;Thursday;United Kingdom;All;All;$;4000000;81000000
Exports;2015;1/23/2015;Friday;United Kingdom;All;All;$;3000000;85000000
Exports;2015;1/24/2015;Saturday;United Kingdom;All;All;$;3000000;88000000
Exports;2015;1/25/2015;Sunday;United Kingdom;All;All;$;5000000;93000000
Exports;2015;1/26/2015;Monday;United Kingdom;All;All;$;17000000;110000000
Exports;2015;1/27/2015;Tuesday;United Kingdom;All;All;$;3000000;113000000
Exports;2015;1/28/2015;Wednesday;United Kingdom;All;All;$;4000000;117000000
Exports;2015;1/29/2015;Thursday;United Kingdom;All;All;$;6000000;124000000
Exports;2015;1/30/2015;Friday;United Kingdom;All;All;$;7000000;130000000
Exports;2015;1/31/2015;Saturday;United Kingdom;All;All;$;5000000;136000000
Exports;2015;2/1/2015;Sunday;United Kingdom;All;All;$;6000000;142000000
Exports;2015;2/2/2015;Monday;United Kingdom;All;All;$;17000000;159000000
Exports;2015;2/3/2015;Tuesday;United Kingdom;All;All;$;2000000;161000000
Exports;2015;2/4/2015;Wednesday;United Kingdom;All;All;$;1000000;161000000
Exports;2015;2/5/2015;Thursday;United Kingdom;All;All;$;3000000;165000000
Exports;2015;2/6/2015;Friday;United Kingdom;All;All;$;2000000;167000000
Exports;2015;2/7/2015;Saturday;United Kingdom;All;All;$;7000000;174000000
Exports;2015;2/8/2015;Sunday;United Kingdom;All;All;$;5000000;179000000
Exports;2015;2/9/2015;Monday;United Kingdom;All;All;$;13000000;192000000
Exports;2015;2/10/2015;Tuesday;United Kingdom;All;All;$;2000000;194000000
Exports;2015;2/11/2015;Wednesday;United Kingdom;All;All;$;2000000;196000000
Exports;2015;2/12/2015;Thursday;United Kingdom;All;All;$;6000000;201000000
Exports;2015;2/13/2015;Friday;United Kingdom;All;All;$;4000000;205000000
Exports;2015;2/14/2015;Saturday;United Kingdom;All;All;$;7000000;212000000
Exports;2015;2/15/2015;Sunday;United Kingdom;All;All;$;6000000;218000000
Exports;2015;2/16/2015;Monday;United Kingdom;All;All;$;15000000;233000000
Exports;2015;2/17/2015;Tuesday;United Kingdom;All;All;$;4000000;237000000
Exports;2015;2/18/2015;Wednesday;United Kingdom;All;All;$;6000000;244000000
Exports;2015;2/19/2015;Thursday;United Kingdom;All;All;$;6000000;250000000
Exports;2015;2/20/2015;Friday;United Kingdom;All;All;$;7000000;256000000
Exports;2015;2/21/2015;Saturday;United Kingdom;All;All;$;10000000;266000000
Exports;2015;2/22/2015;Sunday;United Kingdom;All;All;$;3000000;269000000
Exports;2015;2/23/2015;Monday;United Kingdom;All;All;$;9000000;278000000
Exports;2015;2/24/2015;Tuesday;United Kingdom;All;All;$;1000000;279000000
Exports;2015;2/25/2015;Wednesday;United Kingdom;All;All;$;1000000;280000000
Exports;2015;2/26/2015;Thursday;United Kingdom;All;All;$;2000000;282000000
Exports;2015;2/27/2015;Friday;United Kingdom;All;All;$;3000000;285000000
Exports;2015;2/28/2015;Saturday;United Kingdom;All;All;$;3000000;287000000
Exports;2015;3/1/2015;Sunday;United Kingdom;All;All;$;4000000;292000000
Exports;2015;3/2/2015;Monday;United Kingdom;All;All;$;15000000;307000000
Exports;2015;3/3/2015;Tuesday;United Kingdom;All;All;$;7000000;314000000
Exports;2015;3/4/2015;Wednesday;United Kingdom;All;All;$;6000000;320000000
Exports;2015;3/5/2015;Thursday;United Kingdom;All;All;$;4000000;325000000
Exports;2015;3/6/2015;Friday;United Kingdom;All;All;$;3000000;328000000
Exports;2015;3/7/2015;Saturday;United Kingdom;All;All;$;4000000;332000000
Exports;2015;3/8/2015;Sunday;United Kingdom;All;All;$;5000000;337000000
Exports;2015;3/9/2015;Monday;United Kingdom;All;All;$;11000000;348000000
Exports;2015;3/10/2015;Tuesday;United Kingdom;All;All;$;2000000;351000000
Exports;2015;3/11/2015;Wednesday;United Kingdom;All;All;$;2000000;353000000
Exports;2015;3/12/2015;Thursday;United Kingdom;All;All;$;4000000;357000000
Exports;2015;3/13/2015;Friday;United Kingdom;All;All;$;3000000;360000000
Exports;2015;3/14/2015;Saturday;United Kingdom;All;All;$;3000000;363000000
Exports;2015;3/15/2015;Sunday;United Kingdom;All;All;$;6000000;370000000
Exports;2015;3/16/2015;Monday;United Kingdom;All;All;$;13000000;382000000
Exports;2015;3/17/2015;Tuesday;United Kingdom;All;All;$;2000000;384000000
Exports;2015;3/18/2015;Wednesday;United Kingdom;All;All;$;3000000;388000000
Exports;2015;3/19/2015;Thursday;United Kingdom;All;All;$;7000000;395000000
Exports;2015;3/20/2015;Friday;United Kingdom;All;All;$;5000000;400000000
Exports;2015;3/21/2015;Saturday;United Kingdom;All;All;$;7000000;406000000
Exports;2015;3/22/2015;Sunday;United Kingdom;All;All;$;9000000;415000000
Exports;2015;3/23/2015;Monday;United Kingdom;All;All;$;15000000;430000000
Exports;2015;3/24/2015;Tuesday;United Kingdom;All;All;$;4000000;434000000
Exports;2015;3/25/2015;Wednesday;United Kingdom;All;All;$;2000000;436000000
Exports;2015;3/26/2015;Thursday;United Kingdom;All;All;$;4000000;440000000
Exports;2015;3/27/2015;Friday;United Kingdom;All;All;$;5000000;445000000
Exports;2015;3/28/2015;Saturday;United Kingdom;All;All;$;6000000;451000000
Exports;2015;3/29/2015;Sunday;United Kingdom;All;All;$;4000000;455000000
Exports;2015;3/30/2015;Monday;United Kingdom;All;All;$;12000000;467000000
Exports;2015;3/31/2015;Tuesday;United Kingdom;All;All;$;2000000;469000000
Exports;2015;4/1/2015;Wednesday;United Kingdom;All;All;$;1000000;470000000
Exports;2015;4/2/2015;Thursday;United Kingdom;All;All;$;4000000;474000000
Exports;2015;4/3/2015;Friday;United Kingdom;All;All;$;5000000;479000000
Exports;2015;4/4/2015;Saturday;United Kingdom;All;All;$;13000000;492000000
Exports;2015;4/5/2015;Sunday;United Kingdom;All;All;$;3000000;495000000
Exports;2015;4/6/2015;Monday;United Kingdom;All;All;$;11000000;507000000
Exports;2015;4/7/2015;Tuesday;United Kingdom;All;All;$;2000000;509000000
Exports;2015;4/8/2015;Wednesday;United Kingdom;All;All;$;1000000;510000000
Exports;2015;4/9/2015;Thursday;United Kingdom;All;All;$;5000000;515000000
Exports;2015;4/10/2015;Friday;United Kingdom;All;All;$;2000000;518000000
Exports;2015;4/11/2015;Saturday;United Kingdom;All;All;$;4000000;522000000
Exports;2015;4/12/2015;Sunday;United Kingdom;All;All;$;3000000;525000000
Exports;2015;4/13/2015;Monday;United Kingdom;All;All;$;10000000;535000000
Exports;2015;4/14/2015;Tuesday;United Kingdom;All;All;$;2000000;537000000
Exports;2015;4/15/2015;Wednesday;United Kingdom;All;All;$;6000000;543000000
Exports;2015;4/16/2015;Thursday;United Kingdom;All;All;$;4000000;547000000
Exports;2015;4/17/2015;Friday;United Kingdom;All;All;$;2000000;550000000
Exports;2015;4/18/2015;Saturday;United Kingdom;All;All;$;6000000;555000000
Exports;2015;4/19/2015;Sunday;United Kingdom;All;All;$;4000000;559000000
Exports;2015;4/20/2015;Monday;United Kingdom;All;All;$;8000000;567000000
Exports;2015;4/21/2015;Tuesday;United Kingdom;All;All;$;5000000;572000000
Exports;2015;4/22/2015;Wednesday;United Kingdom;All;All;$;2000000;574000000
Exports;2015;4/23/2015;Thursday;United Kingdom;All;All;$;3000000;577000000
Exports;2015;4/24/2015;Friday;United Kingdom;All;All;$;4000000;581000000
Exports;2015;4/25/2015;Saturday;United Kingdom;All;All;$;6000000;587000000
Exports;2015;4/26/2015;Sunday;United Kingdom;All;All;$;2000000;589000000
Exports;2015;4/27/2015;Monday;United Kingdom;All;All;$;10000000;599000000
Exports;2015;4/28/2015;Tuesday;United Kingdom;All;All;$;1000000;600000000
Exports;2015;4/29/2015;Wednesday;United Kingdom;All;All;$;3000000;603000000
Exports;2015;4/30/2015;Thursday;United Kingdom;All;All;$;3000000;606000000
Exports;2015;5/1/2015;Friday;United Kingdom;All;All;$;5000000;611000000
Exports;2015;5/2/2015;Saturday;United Kingdom;All;All;$;5000000;617000000
Exports;2015;5/3/2015;Sunday;United Kingdom;All;All;$;5000000;621000000
Exports;2015;5/4/2015;Monday;United Kingdom;All;All;$;10000000;631000000
Exports;2015;5/5/2015;Tuesday;United Kingdom;All;All;$;5000000;636000000
Exports;2015;5/6/2015;Wednesday;United Kingdom;All;All;$;7000000;643000000
Exports;2015;5/7/2015;Thursday;United Kingdom;All;All;$;2000000;645000000
Exports;2015;5/8/2015;Friday;United Kingdom;All;All;$;3000000;649000000
Exports;2015;5/9/2015;Saturday;United Kingdom;All;All;$;2000000;650000000
Exports;2015;5/10/2015;Sunday;United Kingdom;All;All;$;2000000;652000000
Exports;2015;5/11/2015;Monday;United Kingdom;All;All;$;6000000;658000000
Exports;2015;5/12/2015;Tuesday;United Kingdom;All;All;$;5000000;663000000
Exports;2015;5/13/2015;Wednesday;United Kingdom;All;All;$;4000000;667000000
Exports;2015;5/14/2015;Thursday;United Kingdom;All;All;$;4000000;671000000
Exports;2015;5/15/2015;Friday;United Kingdom;All;All;$;5000000;676000000
Exports;2015;5/16/2015;Saturday;United Kingdom;All;All;$;5000000;681000000
Exports;2015;5/17/2015;Sunday;United Kingdom;All;All;$;4000000;685000000
Exports;2015;5/18/2015;Monday;United Kingdom;All;All;$;14000000;698000000
Exports;2015;5/19/2015;Tuesday;United Kingdom;All;All;$;4000000;703000000
Exports;2015;5/20/2015;Wednesday;United Kingdom;All;All;$;4000000;707000000
Exports;2015;5/21/2015;Thursday;United Kingdom;All;All;$;3000000;710000000
Exports;2015;5/22/2015;Friday;United Kingdom;All;All;$;5000000;715000000
Exports;2015;5/23/2015;Saturday;United Kingdom;All;All;$;3000000;718000000
Exports;2015;5/24/2015;Sunday;United Kingdom;All;All;$;3000000;721000000
Exports;2015;5/25/2015;Monday;United Kingdom;All;All;$;10000000;731000000
Exports;2015;5/26/2015;Tuesday;United Kingdom;All;All;$;3000000;734000000
Exports;2015;5/27/2015;Wednesday;United Kingdom;All;All;$;1000000;735000000
Exports;2015;5/28/2015;Thursday;United Kingdom;All;All;$;5000000;740000000
Exports;2015;5/29/2015;Friday;United Kingdom;All;All;$;5000000;745000000
Exports;2015;5/30/2015;Saturday;United Kingdom;All;All;$;6000000;751000000
Exports;2015;5/31/2015;Sunday;United Kingdom;All;All;$;13000000;764000000
Exports;2015;6/1/2015;Monday;United Kingdom;All;All;$;9000000;773000000
Exports;2015;6/2/2015;Tuesday;United Kingdom;All;All;$;4000000;777000000
Exports;2015;6/3/2015;Wednesday;United Kingdom;All;All;$;1000000;778000000
Exports;2015;6/4/2015;Thursday;United Kingdom;All;All;$;4000000;782000000
Exports;2015;6/5/2015;Friday;United Kingdom;All;All;$;2000000;785000000
Exports;2015;6/6/2015;Saturday;United Kingdom;All;All;$;4000000;789000000
Exports;2015;6/7/2015;Sunday;United Kingdom;All;All;$;3000000;791000000
Exports;2015;6/8/2015;Monday;United Kingdom;All;All;$;9000000;800000000
Exports;2015;6/9/2015;Tuesday;United Kingdom;All;All;$;2000000;802000000
Exports;2015;6/10/2015;Wednesday;United Kingdom;All;All;$;1000000;804000000
Exports;2015;6/11/2015;Thursday;United Kingdom;All;All;$;6000000;809000000
Exports;2015;6/12/2015;Friday;United Kingdom;All;All;$;3000000;812000000
Exports;2015;6/13/2015;Saturday;United Kingdom;All;All;$;5000000;818000000
Exports;2015;6/14/2015;Sunday;United Kingdom;All;All;$;3000000;820000000
Exports;2015;6/15/2015;Monday;United Kingdom;All;All;$;10000000;831000000
Exports;2015;6/16/2015;Tuesday;United Kingdom;All;All;$;3000000;834000000
Exports;2015;6/17/2015;Wednesday;United Kingdom;All;All;$;7000000;840000000
Exports;2015;6/18/2015;Thursday;United Kingdom;All;All;$;3000000;844000000
Exports;2015;6/19/2015;Friday;United Kingdom;All;All;$;11000000;855000000
Exports;2015;6/20/2015;Saturday;United Kingdom;All;All;$;4000000;859000000
Exports;2015;6/21/2015;Sunday;United Kingdom;All;All;$;4000000;863000000
Exports;2015;6/22/2015;Monday;United Kingdom;All;All;$;6000000;868000000
Exports;2015;6/23/2015;Tuesday;United Kingdom;All;All;$;3000000;872000000
Exports;2015;6/24/2015;Wednesday;United Kingdom;All;All;$;2000000;873000000
Exports;2015;6/25/2015;Thursday;United Kingdom;All;All;$;4000000;878000000
Exports;2015;6/26/2015;Friday;United Kingdom;All;All;$;3000000;881000000
Exports;2015;6/27/2015;Saturday;United Kingdom;All;All;$;6000000;888000000
Exports;2015;6/28/2015;Sunday;United Kingdom;All;All;$;2000000;890000000
Exports;2015;6/29/2015;Monday;United Kingdom;All;All;$;13000000;903000000
Exports;2015;6/30/2015;Tuesday;United Kingdom;All;All;$;5000000;908000000
Exports;2015;7/1/2015;Wednesday;United Kingdom;All;All;$;1000000;909000000
Exports;2015;7/2/2015;Thursday;United Kingdom;All;All;$;2000000;911000000
Exports;2015;7/3/2015;Friday;United Kingdom;All;All;$;2000000;914000000
Exports;2015;7/4/2015;Saturday;United Kingdom;All;All;$;4000000;918000000
Exports;2015;7/5/2015;Sunday;United Kingdom;All;All;$;3000000;921000000
Exports;2015;7/6/2015;Monday;United Kingdom;All;All;$;8000000;929000000
Exports;2015;7/7/2015;Tuesday;United Kingdom;All;All;$;4000000;933000000
Exports;2015;7/8/2015;Wednesday;United Kingdom;All;All;$;9000000;942000000
Exports;2015;7/9/2015;Thursday;United Kingdom;All;All;$;4000000;946000000
Exports;2015;7/10/2015;Friday;United Kingdom;All;All;$;4000000;950000000
Exports;2015;7/11/2015;Saturday;United Kingdom;All;All;$;5000000;955000000
Exports;2015;7/12/2015;Sunday;United Kingdom;All;All;$;2000000;957000000
Exports;2015;7/13/2015;Monday;United Kingdom;All;All;$;6000000;962000000
Exports;2015;7/14/2015;Tuesday;United Kingdom;All;All;$;1000000;964000000
Exports;2015;7/15/2015;Wednesday;United Kingdom;All;All;$;0;964000000
Exports;2015;7/16/2015;Thursday;United Kingdom;All;All;$;4000000;968000000
Exports;2015;7/17/2015;Friday;United Kingdom;All;All;$;3000000;971000000
Exports;2015;7/18/2015;Saturday;United Kingdom;All;All;$;3000000;974000000
Exports;2015;7/19/2015;Sunday;United Kingdom;All;All;$;1000000;976000000
Exports;2015;7/20/2015;Monday;United Kingdom;All;All;$;7000000;982000000
Exports;2015;7/21/2015;Tuesday;United Kingdom;All;All;$;3000000;985000000
Exports;2015;7/22/2015;Wednesday;United Kingdom;All;All;$;6000000;991000000
Exports;2015;7/23/2015;Thursday;United Kingdom;All;All;$;4000000;996000000
Exports;2015;7/24/2015;Friday;United Kingdom;All;All;$;4000000;999000000
Exports;2015;7/25/2015;Saturday;United Kingdom;All;All;$;5000000;1005000000
Exports;2015;7/26/2015;Sunday;United Kingdom;All;All;$;1000000;1005000000
Exports;2015;7/27/2015;Monday;United Kingdom;All;All;$;6000000;1011000000
Exports;2015;7/28/2015;Tuesday;United Kingdom;All;All;$;1000000;1012000000
Exports;2015;7/29/2015;Wednesday;United Kingdom;All;All;$;3000000;1015000000
Exports;2015;7/30/2015;Thursday;United Kingdom;All;All;$;5000000;1020000000
Exports;2015;7/31/2015;Friday;United Kingdom;All;All;$;2000000;1021000000
Exports;2015;8/1/2015;Saturday;United Kingdom;All;All;$;14000000;1035000000
Exports;2015;8/2/2015;Sunday;United Kingdom;All;All;$;2000000;1037000000
Exports;2015;8/3/2015;Monday;United Kingdom;All;All;$;7000000;1044000000
Exports;2015;8/4/2015;Tuesday;United Kingdom;All;All;$;5000000;1049000000
Exports;2015;8/5/2015;Wednesday;United Kingdom;All;All;$;9000000;1058000000
Exports;2015;8/6/2015;Thursday;United Kingdom;All;All;$;5000000;1063000000
Exports;2015;8/7/2015;Friday;United Kingdom;All;All;$;4000000;1068000000
Exports;2015;8/8/2015;Saturday;United Kingdom;All;All;$;6000000;1073000000
Exports;2015;8/9/2015;Sunday;United Kingdom;All;All;$;1000000;1074000000
Exports;2015;8/10/2015;Monday;United Kingdom;All;All;$;7000000;1081000000
Exports;2015;8/11/2015;Tuesday;United Kingdom;All;All;$;2000000;1084000000
Exports;2015;8/12/2015;Wednesday;United Kingdom;All;All;$;0;1084000000
Exports;2015;8/13/2015;Thursday;United Kingdom;All;All;$;4000000;1088000000
Exports;2015;8/14/2015;Friday;United Kingdom;All;All;$;3000000;1091000000
Exports;2015;8/15/2015;Saturday;United Kingdom;All;All;$;3000000;1094000000
Exports;2015;8/16/2015;Sunday;United Kingdom;All;All;$;2000000;1095000000
Exports;2015;8/17/2015;Monday;United Kingdom;All;All;$;9000000;1104000000
Exports;2015;8/18/2015;Tuesday;United Kingdom;All;All;$;5000000;1110000000
Exports;2015;8/19/2015;Wednesday;United Kingdom;All;All;$;7000000;1117000000
Exports;2015;8/20/2015;Thursday;United Kingdom;All;All;$;3000000;1119000000
Exports;2015;8/21/2015;Friday;United Kingdom;All;All;$;2000000;1121000000
Exports;2015;8/22/2015;Saturday;United Kingdom;All;All;$;4000000;1125000000
Exports;2015;8/23/2015;Sunday;United Kingdom;All;All;$;1000000;1126000000
Exports;2015;8/24/2015;Monday;United Kingdom;All;All;$;6000000;1132000000
Exports;2015;8/25/2015;Tuesday;United Kingdom;All;All;$;2000000;1134000000
Exports;2015;8/26/2015;Wednesday;United Kingdom;All;All;$;1000000;1135000000
Exports;2015;8/27/2015;Thursday;United Kingdom;All;All;$;3000000;1138000000
Exports;2015;8/28/2015;Friday;United Kingdom;All;All;$;4000000;1142000000
Exports;2015;8/29/2015;Saturday;United Kingdom;All;All;$;3000000;1145000000
Exports;2015;8/30/2015;Sunday;United Kingdom;All;All;$;2000000;1147000000
Exports;2015;8/31/2015;Monday;United Kingdom;All;All;$;6000000;1153000000
Exports;2015;9/1/2015;Tuesday;United Kingdom;All;All;$;4000000;1157000000
Exports;2015;9/2/2015;Wednesday;United Kingdom;All;All;$;9000000;1166000000
Exports;2015;9/3/2015;Thursday;United Kingdom;All;All;$;4000000;1170000000
Exports;2015;9/4/2015;Friday;United Kingdom;All;All;$;5000000;1176000000
Exports;2015;9/5/2015;Saturday;United Kingdom;All;All;$;3000000;1179000000
Exports;2015;9/6/2015;Sunday;United Kingdom;All;All;$;4000000;1182000000
Exports;2015;9/7/2015;Monday;United Kingdom;All;All;$;10000000;1193000000
Exports;2015;9/8/2015;Tuesday;United Kingdom;All;All;$;1000000;1194000000
Exports;2015;9/9/2015;Wednesday;United Kingdom;All;All;$;1000000;1194000000
Exports;2015;9/10/2015;Thursday;United Kingdom;All;All;$;3000000;1197000000
Exports;2015;9/11/2015;Friday;United Kingdom;All;All;$;1000000;1198000000
Exports;2015;9/12/2015;Saturday;United Kingdom;All;All;$;3000000;1201000000
Exports;2015;9/13/2015;Sunday;United Kingdom;All;All;$;2000000;1203000000
Exports;2015;9/14/2015;Monday;United Kingdom;All;All;$;6000000;1209000000
Exports;2015;9/15/2015;Tuesday;United Kingdom;All;All;$;9000000;1218000000
Exports;2015;9/16/2015;Wednesday;United Kingdom;All;All;$;10000000;1228000000
Exports;2015;9/17/2015;Thursday;United Kingdom;All;All;$;3000000;1232000000
Exports;2015;9/18/2015;Friday;United Kingdom;All;All;$;3000000;1235000000
Exports;2015;9/19/2015;Saturday;United Kingdom;All;All;$;5000000;1239000000
Exports;2015;9/20/2015;Sunday;United Kingdom;All;All;$;1000000;1240000000
Exports;2015;9/21/2015;Monday;United Kingdom;All;All;$;4000000;1245000000
Exports;2015;9/22/2015;Tuesday;United Kingdom;All;All;$;1000000;1246000000
Exports;2015;9/23/2015;Wednesday;United Kingdom;All;All;$;1000000;1247000000
Exports;2015;9/24/2015;Thursday;United Kingdom;All;All;$;2000000;1250000000
Exports;2015;9/25/2015;Friday;United Kingdom;All;All;$;2000000;1251000000
Exports;2015;9/26/2015;Saturday;United Kingdom;All;All;$;6000000;1258000000
Exports;2015;9/27/2015;Sunday;United Kingdom;All;All;$;2000000;1259000000
